RecordType,Survey,Quarter,Country,Ship,Gear,SweepLngt,GearEx,DoorType,StNo,HaulNo,Year,Month,Day,TimeShot,DepthStratum,HaulDur,DayNight,ShootLat,ShootLong,HaulLat,HaulLong,StatRec,Depth,HaulVal,HydroStNo,StdSpecRecCode,BySpecRecCode,DataType,Netopening,Rigging,Tickler,Distance,Warplngt,Warpdia,WarpDen,DoorSurface,DoorWgt,DoorSpread,WingSpread,Buoyancy,KiteDim,WgtGroundRope,TowDir,GroundSpeed,SpeedWater,SurCurDir,SurCurSpeed,BotCurDir,BotCurSpeed,WindDir,WindSpeed,SwellDir,SwellHeight,SurTemp,BotTemp,SurSal,BotSal,ThermoCline,ThClineDepth,CodendMesh,SecchiDepth,Turbidity,TidePhase,TideSpeed,PelSampType,MinTrawlDepth,MaxTrawlDepth,DateofCalculation
HH,BITS,4,LV,67BC,TVL,75,R,T,2,10,2021,12,11,1315,12,15,D,57.3533,20.5917,57.3617,20.585,43H0,89,V,H_10,1,1,C,-9,,,,190,16,,4.3,520,-9,-9,,-9,,330,2.9,-9,,-9,,-9,158,7,,0.5,7.2,6.5,7.46,10.74,,,,,,,,,,,20220602
HH,BITS,4,LV,67BC,TVL,75,R,T,2,7,2021,12,10,1230,11,15,D,57.3067,20.9817,57.3133,20.9683,43H0,64,V,H_7,1,1,C,-9,,,,150,16,,4.3,520,-9,-9,,-9,,315,3,-9,,-9,,-9,135,12,,1,6.3,6.1,7.4,7.4,,,,,,,,,,,20220602
HH,BITS,4,LV,67BC,TVL,75,R,T,2,6,2021,12,10,1135,11,15,D,57.2683,21.045,57.2783,21.0333,43H1,62,V,H_6,1,1,C,-9,,,,150,16,,4.3,520,-9,-9,,-9,,325,3,-9,,-9,,-9,135,12,,1,5.8,5.8,7.37,7.37,,,,,,,,,,,20220602
HH,BITS,4,LV,67BC,TVL,75,R,T,2,5,2021,12,10,1030,10,10,D,57.2367,21.0583,57.2467,21.0583,43H1,56,V,H_5,1,1,C,-9,,,,125,16,,4.3,520,-9,-9,,-9,,5,2.9,-9,,-9,,-9,135,12,,1,5.8,5.9,7.4,7.4,,,,,,,,,,,20220602
HH,BITS,4,LV,67BC,TVL,75,R,T,2,4,2021,12,10,840,10,20,D,57.2183,21.115,57.2317,21.13,43H1,47,V,H_4,1,1,C,-9,,,,125,16,,4.3,520,-9,-9,,-9,,35,2.9,-9,,-9,,-9,135,16,,1,5.9,5.9,7.37,7.37,,,,,,,,,,,20220602
HH,BITS,4,PL,67BC,TVL,75,S,T,26267,42,2021,11,25,656,10,30,D,54.9117,18.6117,54.89,18.635,38G8,48,V,749,1,1,C,7,,,2841,125,16,12,4.3,520,-9,-9,213,-9,47,146,2.9,-9,,-9,,-9,,,,-9,9.2,9.2,7.32,7.33,,,,,,,,,,,20220602
HH,BITS,4,PL,67BC,TVL,75,S,T,26019,45,2021,11,26,748,10,30,D,54.91,18.605,54.89,18.6333,38G8,47,V,752,1,1,C,7,,,2873,125,16,12,4.3,520,-9,-9,213,-9,47,142,3.2,-9,,-9,,-9,,,,-9,8.9,9,7.34,7.37,,,,,,,,,,,20220602
HH,BITS,4,PL,67BC,TVL,75,S,T,26274,13,2021,11,16,1027,9,30,D,54.8983,18.1817,54.9017,18.225,38G8,23,V,713,1,1,C,7,,,2804,75,16,12,4.3,520,-9,-9,213,-9,47,84,2.9,-9,,-9,,-9,,,,-9,9.9,9.7,7.48,7.53,,,,,,,,,,,20220602
HH,BITS,4,PL,67BC,TVL,75,S,T,25014,6,2021,11,13,1054,9,30,D,54.6917,16.6417,54.685,16.6,38G6,29,V,693,1,1,C,7,,,2791,75,16,12,4.3,520,-9,-9,213,-9,47,255,2.9,-9,,-9,,-9,,,,-9,10.6,10.6,7.56,7.57,,,,,,,,,,,20220602
HH,BITS,4,PL,67BC,TVL,75,S,T,26168,22,2021,11,18,1306,11,30,D,54.6767,18.8167,54.655,18.8333,38G8,66,V,727,1,1,C,7,,,2642,175,16,12,4.3,520,-9,-9,213,-9,47,157,2.8,-9,,-9,,-9,,,,-9,10,6,7.38,9.88,Y,56,,,,,,,,,20220602
HH,BITS,4,PL,67BC,TVL,75,S,T,25013,7,2021,11,13,1249,9,30,D,54.6533,16.4133,54.6417,16.375,38G6,32,V,694,1,1,C,7,,,2789,75,16,12,4.3,520,-9,-9,213,-9,47,244,2.9,-9,,-9,,-9,,,,-9,10.3,10.8,7.41,7.58,,,,,,,,,,,20220602
HH,BITS,4,PL,67BC,TVL,75,S,T,26191,62,2021,11,30,1254,12,20,D,54.6283,19.31,54.645,19.305,38G9,88,V,772,1,1,C,7,,,1887,220,16,12,4.3,520,-9,-9,213,-9,47,352,3,-9,,-9,,-9,,,,-9,9.2,6.7,7.4,11.43,Y,64,,,,,,,,,20220602
HH,BITS,4,PL,67BC,TVL,75,S,T,26288,63,2021,12,1,648,12,15,D,54.6133,19.1567,54.62,19.175,38G9,85,V,773,1,1,C,7,,,1398,190,16,12,4.3,520,-9,-9,213,-9,47,56,3,-9,,-9,,-9,,,,-9,8.9,6.6,7.39,11.19,Y,65,,,,,,,,,20220602
HH,BITS,4,PL,67BC,TVL,75,S,T,26211,3,2021,11,12,1330,11,30,D,54.51,19.3483,54.505,19.31,38G9,72,V,689,1,1,C,7,,,2543,200,16,12,4.3,520,-9,-9,213,-9,47,257,2.6,-9,,-9,,-9,,,,-9,10.5,6.4,7.36,10.75,Y,49,,,,,,,,,20220602
HH,BITS,4,PL,67BC,TVL,75,S,T,26218,2,2021,11,12,1141,11,20,D,54.4933,19.2233,54.4983,19.2483,37G9,71,V,688,1,1,C,7,,,1713,190,16,12,4.3,520,-9,-9,213,-9,47,74,2.7,-9,,-9,,-9,,,,-9,10.6,6.4,7.36,10.76,Y,52,,,,,,,,,20220602
HH,BITS,4,PL,67BC,TVL,75,S,T,26280,26,2021,11,20,1229,11,20,D,54.4783,18.9083,54.465,18.9333,37G8,62,V,731,1,1,C,7,,,2195,150,16,12,4.3,520,-9,-9,213,-9,47,133,3.4,-9,,-9,,-9,,,,-9,9.4,9.4,7.43,7.52,,,,,,,,,,,20220602
HH,BITS,4,PL,67BC,TVL,75,S,T,25009,9,2021,11,14,826,9,30,D,54.3817,15.7683,54.38,15.72,37G5,30,V,696,1,1,C,7,,,3144,75,16,12,4.3,520,-9,-9,213,-9,47,267,3.4,-9,,-9,,-9,,,,-9,10.5,9.3,7.47,10.73,Y,27,,,,,,,,,20220602
HH,BITS,4,DK,26HF,TVS,,S,,543,3,2021,10,18,1241,10,30,D,57.7696,11.0095,57.7956,11.0121,44G1,40,V,542,1,1,R,1.7,,,2900,160,,,-9,,58.5,-9,,-9,,,3,-9,,-9,,-9,90,4,,-9,-9,-9,-9,-9,,,,,,,,,,,20220602
HH,BITS,4,EE,ESOR,TVS,,S,,1,3,2021,11,15,558,,30,N,57.88,21.52,57.92,21.52,44H1,50,V,1,4,0,C,-9,,,4450,,,,-9,235,-9,16,,-9,,,-9,-9,,-9,,-9,,,,-9,-9,-9,-9,-9,,,,,,,,,,,20220602
HH,BITS,4,EE,ESOR,TVS,,S,,1,5,2021,11,15,807,,30,D,57.9,21.47,57.87,21.45,44H1,62,V,1,4,0,C,-9,,,3540,,,,-9,235,-9,16,,-9,,,-9,-9,,-9,,-9,,,,-9,-9,-9,-9,-9,,,,,,,,,,,20220602
HH,BITS,4,EE,ESOR,TVS,,S,,1,2,2021,11,15,458,,30,N,57.9,21.58,57.88,21.57,44H1,51,V,1,4,0,C,-9,,,2300,,,,-9,235,-9,16,,-9,,,-9,-9,,-9,,-9,,,,-9,-9,-9,20,-9,,,,,,,,,,,20220602
HH,BITS,4,EE,ESOR,TVS,,S,,1,4,2021,11,15,701,,30,N,57.92,21.48,57.88,21.48,44H1,60,V,1,4,0,C,-9,,,4450,,,,-9,235,-9,16,,-9,,,-9,-9,,-9,,-9,,,,-9,-9,-9,-9,-9,,,,,,,,,,,20220602
HH,BITS,4,SE,77SE,TVL,75,S,T,259,36,2021,11,30,916,11,27,D,56.5686,16.8516,56.5475,16.8397,42G6,63,A,,1,1,C,7.7,,,2445,260,,,4.4,720,61,24,213,-9,488,197,2.9,2.9,,-9,,-9,90,7,,0.2,7.5,-9,-9,-9,,,,,,,,,,,20220602
HH,BITS,4,SE,77SE,TVL,75,S,T,236,13,2021,11,24,918,10,30,D,55.8353,15.946,55.8461,15.9847,40G5,57,V,978,1,1,C,7.6,,,2704,260,,,4.4,720,64,25,213,-9,488,64,2.9,3.4,,-9,,-9,270,9,,-9,7.6,-9,-9,-9,,,,,,,,,,,20220602
HH,BITS,4,SE,77SE,TVL,75,S,T,234,11,2021,11,23,1352,10,20,D,55.7705,15.2604,55.7705,15.2893,40G5,56,A,,1,1,C,7.4,,,1815,280,,,4.4,720,64,25,213,-9,488,90,2.9,3,,-9,,-9,240,6,,-9,7.6,-9,-9,-9,,,,,,,,,,,20220602
HH,BITS,4,SE,77SE,TVL,75,S,T,235,12,2021,11,24,700,11,30,D,55.7702,15.5542,55.774,15.5977,40G5,61,V,977,1,1,C,7,,,2759,260,,,4.4,720,60,25,213,-9,488,81,2.9,3.4,,-9,,-9,270,10,,-9,7.4,-9,-9,-9,,,,,,,,,,,20220602
HH,BITS,4,SE,77SE,TVL,75,S,T,231,8,2021,11,23,706,9,22,D,55.7092,14.3904,55.7141,14.4217,40G4,39,V,973,1,1,C,7.9,,,2037,200,,,4.4,720,59,23,213,-9,488,75,3,3.4,,-9,,-9,330,5,,-9,8.8,-9,-9,-9,,,,,,,,,,,20220602
HH,BITS,4,SE,77SE,TVL,75,S,T,230,7,2021,11,22,1316,9,30,D,55.703,14.3739,-9,-9,40G4,39,V,,1,1,C,8.2,,,2741,200,,,4.4,720,58,23,213,-9,488,76,2.9,3.4,,-9,,-9,280,5,,-9,8.9,-9,-9,-9,,,,,,,,,,,20220602
HH,BITS,4,PL,67BC,TVL,75,S,T,26060,38,2021,11,24,644,11,15,D,55.9867,19.3367,55.9883,19.3583,40G9,73,V,744,1,1,C,7,,,1360,160,16,12,4.3,520,-9,-9,213,-9,47,82,2.9,-9,,-9,,-9,,,,-9,7.8,6.3,7.39,11.07,Y,39,,,,,,,,,20220602
HH,BITS,4,PL,67BC,TVL,75,S,T,26281,1,2021,11,12,937,10,20,D,54.44,19.035,54.44,19.0617,37G9,56,V,687,1,1,C,7,,,1732,140,16,12,4.3,520,-9,-9,213,-9,47,88,2.9,-9,,-9,,-9,,,,-9,10.4,9.5,7.25,7.68,Y,54,,,,,,,,,20220602
HH,BITS,4,DE,06SL,TVS,,,,24101,42,2021,11,15,1132,10,30,D,55.1169,13.8818,55.1014,13.8462,39G3,46,V,24101,1,1,R,1.4,,,2858,250,,,-9,,71,-9,,-9,,229,3.1,-9,,-9,,-9,135,4,,-9,10.6,12.1,8.28,17.41,,,20,,,,,,46,47,20220602
HH,BITS,4,DE,06SL,TVS,,,,24251,40,2021,11,15,610,10,30,D,55.0933,14.5468,55.1043,14.5078,39G4,44,V,24251,1,1,R,1.4,,,2771,200,,,-9,,65,-9,,-9,,302,3,-9,,-9,,-9,0,0,,-9,9.7,12.7,7.63,12.98,,,20,,,,,,44,46,20220602
HH,BITS,4,DE,06SL,TVS,,,,24093,49,2021,11,21,627,9,30,D,55.089,12.8413,55.0898,12.7973,39G2,32,V,24093,1,1,R,1.6,,,2811,175,,,-9,,61,-9,,-9,,278,3,-9,,-9,,-9,287,12,,-9,10.2,10.6,8.53,10.84,,,20,,,,,,32,33,20220602
HH,BITS,4,DE,06SL,TVS,,,,24301,43,2021,11,15,1259,10,30,D,55.0498,13.6905,55.0501,13.646,39G3,47,V,24301,1,1,R,1.2,,,2844,250,,,-9,,72,-9,,-9,,272,3.1,-9,,-9,,-9,143,3,,-9,10.2,12.2,7.86,16.75,,,20,,,,,,47,47,20220602
HH,BITS,4,DE,06SL,TVS,,,,24311,44,2021,11,16,612,10,30,D,55.0132,14.273,54.9948,14.245,39G4,46,V,24311,1,1,R,1.3,,,2722,250,,,-9,,72,-9,,-9,,219,2.9,-9,,-9,,-9,100,4,,-9,9.8,12.3,7.88,16,,,20,,,,,,46,46,20220602
HH,BITS,4,DE,06SL,TVS,,,,24207,45,2021,11,16,801,10,30,D,55.0039,14.1915,54.9882,14.1562,39G4,47,V,24207,1,1,R,1.1,,,2855,250,,,-9,,73,-9,,-9,,238,3.1,-9,,-9,,-9,68,2,,-9,10.5,12.2,8.25,16.12,,,20,,,,,,47,47,20220602
HH,BITS,4,DE,06SL,TVS,,,,24289,25,2021,11,11,606,10,30,D,54.9089,13.3157,54.905,13.2718,38G3,46,V,24289,1,1,R,1.4,,,2843,250,,,-9,,72,-9,,-9,,263,3.1,-9,,-9,,-9,247,9,,-9,10.7,12.2,8.02,16.1,,,20,,,,,,46,47,20220602
HH,BITS,4,DE,06SL,TVS,,,,24298,50,2021,11,21,847,9,30,D,54.9046,12.9193,54.9119,12.9622,38G2,35,V,24298,1,1,R,1.8,,,2866,175,,,-9,,56,-9,,-9,,72,3.1,-9,,-9,,-9,284,11,,-9,10.1,11.2,8.65,11.92,,,20,,,,,,35,40,20220602
HH,BITS,4,DE,06SL,TVS,,,,24017,51,2021,11,21,1111,9,30,D,54.8918,12.6537,54.8836,12.6118,38G2,20,V,24017,1,1,R,2.2,,,2836,100,,,-9,,39,-9,,-9,,254,3.1,-9,,-9,,-9,319,10,,-9,10.1,11,8.59,13.24,,,20,,,,,,20,21,20220602
HH,BITS,4,DE,06SL,TVS,,,,24092,34,2021,11,13,1050,10,30,D,54.8835,14.9655,54.9078,14.9652,38G4,49,V,24092,1,1,R,1.4,,,2704,250,,,-9,,66,-9,,-9,,351,2.9,-9,,-9,,-9,135,4,,-9,10.3,10.9,7.41,11.67,,,20,,,,,,49,53,20220602
HH,BITS,4,DE,06SL,TVS,,,,24192,27,2021,11,11,1020,10,30,D,54.8661,13.848,54.8598,13.8868,38G3,45,V,24192,1,1,R,1.3,,,2587,250,,,-9,,67,-9,,-9,,122,2.8,-9,,-9,,-9,256,11,,-9,10.9,12.1,8.28,18.54,,,20,,,,,,45,46,20220602
HH,BITS,4,DE,06SL,TVS,,,,24300,35,2021,11,13,1230,10,30,D,54.8581,14.7915,54.8384,14.7653,38G4,41,V,24300,1,1,R,1.6,,,2756,200,,,-9,,59,-9,,-9,,220,3,-9,,-9,,-9,121,4,,-9,9.8,9.3,7.56,9.07,,,20,,,,,,41,43,20220602
HH,BITS,4,DE,06SL,TVS,,,,24336,26,2021,11,11,804,10,30,D,54.8569,13.5443,54.8418,13.5095,38G3,47,V,24336,1,1,R,1.3,,,2799,250,,,-9,,72,-9,,-9,,223,3,-9,,-9,,-9,244,8,,-9,11,11.8,8.36,19.07,,,20,,,,,,47,47,20220602
HH,BITS,4,DE,06SL,TVS,,,,24281,52,2021,11,21,1230,8,30,D,54.8458,12.6837,54.8353,12.6445,38G2,19,V,24281,1,1,R,2,,,2777,100,,,-9,,40,-9,,-9,,259,3,-9,,-9,,-9,330,9,,-9,10.2,10.9,8.54,13.1,,,20,,,,,,19,20,20220602
HH,BITS,4,DE,06SL,TVS,,,,24152,24,2021,11,10,1233,10,30,D,54.8114,13.292,54.8344,13.2717,38G3,45,V,24152,1,1,R,1.1,,,2867,225,,,-9,,69,-9,,-9,,322,3.1,-9,,-9,,-9,220,8,,-9,10.4,11.8,8.13,18.59,,,20,,,,,,45,45,20220602
HH,BITS,4,PL,67BC,TVL,75,S,T,26005,14,2021,11,16,1203,9,30,D,54.8967,18.2017,54.9017,18.2417,38G8,23,V,714,1,1,C,7,,,2626,75,16,12,4.3,520,-9,-9,213,-9,47,79,2.9,-9,,-9,,-9,,,,-9,9.9,9.7,7.48,7.53,,,,,,,,,,,20220602
HH,BITS,4,PL,67BC,TVL,75,S,T,26183,46,2021,11,26,1011,9,30,D,54.8633,18.5683,54.8433,18.6,38G8,31,V,753,1,1,C,7,,,3017,75,16,12,4.3,520,-9,-9,213,-9,47,136,3.1,-9,,-9,,-9,,,,-9,9.1,9.2,7.41,7.44,,,,,,,,,,,20220602
HH,BITS,4,PL,67BC,TVL,75,S,T,26007,43,2021,11,25,1013,9,30,D,54.8583,18.5783,54.8367,18.6067,38G8,30,V,750,1,1,C,7,,,3018,125,16,12,4.3,520,-9,-9,213,-9,47,142,3.1,-9,,-9,,-9,,,,-9,9.5,9.5,7.47,7.48,,,,,,,,,,,20220602
HH,BITS,4,PL,67BC,TVL,75,S,T,25024,12,2021,11,16,631,9,30,D,54.85,17.4717,54.8517,17.5133,38G7,23,V,712,1,1,C,7,,,2679,75,16,12,4.3,520,-9,-9,213,-9,47,83,2.8,-9,,-9,,-9,,,,-9,10.1,10.1,7.45,7.46,,,,,,,,,,,20220602
HH,BITS,4,PL,67BC,TVL,75,S,T,26266,19,2021,11,18,642,9,20,D,54.8367,18.5117,54.8217,18.5283,38G8,22,V,724,1,1,C,7,,,1982,75,16,12,4.3,520,-9,-9,213,-9,47,148,3.2,-9,,-9,,-9,,,,-9,9.5,9.5,7.44,7.44,,,,,,,,,,,20220602
HH,BITS,4,PL,67BC,TVL,75,S,T,26169,20,2021,11,18,822,9,30,D,54.7867,18.675,54.765,18.7017,38G8,32,V,725,1,1,C,7,,,2964,90,16,12,4.3,520,-9,-9,213,-9,47,144,3.1,-9,,-9,,-9,,,,-9,9.5,8.4,7.43,7.74,Y,28,,,,,,,,,20220602
HH,BITS,4,PL,67BC,TVL,75,S,T,26020,44,2021,11,25,1149,10,30,D,54.7783,18.7133,54.7533,18.7267,38G8,46,V,751,1,1,C,7,,,2914,120,16,12,4.3,520,-9,-9,213,-9,47,161,3,-9,,-9,,-9,,,,-9,9.2,9.6,7.36,7.49,,,,,,,,,,,20220602
HH,BITS,4,PL,67BC,TVL,75,S,T,25016,5,2021,11,13,852,9,30,D,54.7733,16.8617,54.755,16.8383,38G6,30,V,692,1,1,C,7,,,2534,75,16,12,4.3,520,-9,-9,213,-9,47,216,2.8,-9,,-9,,-9,,,,-9,10.8,10.8,7.56,7.56,,,,,,,,,,,20220602
HH,BITS,4,PL,67BC,TVL,75,S,T,25017,4,2021,11,13,635,9,30,D,54.74,16.8667,54.73,16.8267,38G6,28,V,691,1,1,C,7,,,2807,75,16,12,4.3,520,-9,-9,213,-9,47,246,2.9,-9,,-9,,-9,,,,-9,10.4,10.4,7.55,7.56,,,,,,,,,,,20220602
HH,BITS,4,PL,67BC,TVL,75,S,T,26133,21,2021,11,18,1046,10,30,D,54.7283,18.75,54.7067,18.7733,38G8,52,V,726,1,1,C,7,,,2835,140,16,12,4.3,520,-9,-9,213,-9,47,149,3,-9,,-9,,-9,,,,-9,9.2,9.1,7.51,7.53,,,,,,,,,,,20220602
HH,BITS,4,EE,ESOR,TVS,,S,,1,1,2021,11,15,353,,30,N,57.93,21.63,57.92,21.62,44H1,46,V,1,4,0,C,-9,,,1260,,,,-9,235,-9,16,,-9,,,-9,-9,,-9,,-9,,,,-9,-9,-9,20,-9,,,,,,,,,,,20220602
HH,BITS,4,EE,ESOR,TVS,,S,,1,6,2021,11,15,957,,30,D,57.98,21.27,57.98,21.22,44H1,70,V,1,4,0,C,-9,,,2950,,,,-9,235,-9,16,,-9,,,-9,-9,,-9,,-9,,,,-9,-9,-9,-9,-9,,,,,,,,,,,20220602
HH,BITS,4,DE,06SL,TVS,,,,24278,36,2021,11,14,609,11,30,D,54.7856,14.9955,54.7852,14.9523,38G4,60,V,24278,1,1,R,1.3,,,2776,300,,,-9,,75,-9,,-9,,267,3,-9,,-9,,-9,108,9,,-9,10.2,10.5,7.45,12.83,,,20,,,,,,60,62,20220602
HH,BITS,4,DE,06SL,TVS,,,,22136,7,2021,11,6,605,9,30,D,54.7592,10.1555,54.7384,10.1792,38G0,24,V,22136,1,1,R,1.5,,,2779,125,,,-9,,50,-9,,-9,,321,3,-9,,-9,,-9,223,8,,-9,11,11.9,18.39,23.34,,,20,,,,,,24,25,20220602
HH,BITS,4,DE,06SL,TVS,,,,24058,53,2021,11,22,627,9,30,D,54.7489,12.3263,54.7316,12.2953,38G2,22,V,24058,1,1,R,1.7,,,2775,125,,,-9,,51,-9,,-9,,225,3,-9,,-9,,-9,11,7,,-9,9.4,10.4,11.68,16.59,,,20,,,,,,22,22,20220602
HH,BITS,4,DE,06SL,TVS,,,,24066,48,2021,11,17,616,9,30,D,54.7469,13.3073,54.7393,13.3495,38G3,38,V,24066,1,1,R,1.5,,,2843,200,,,-9,,54,-9,,-9,,119,3.1,-9,,-9,,-9,269,9,,-9,10.1,11.9,7.64,12.9,,,20,,,,,,38,39,20220602
HH,BITS,4,DE,06SL,TVS,,,,24063,21,2021,11,10,604,9,30,D,54.7107,13.2112,54.7115,13.1685,38G3,26,V,24063,1,1,R,1.7,,,2751,150,,,-9,,53,-9,,-9,,270,3,-9,,-9,,-9,200,6,,-9,10.5,12.2,8.39,13.48,,,20,,,,,,26,27,20220602
HH,BITS,4,DE,06SL,TVS,,,,24078,46,2021,11,16,1045,9,30,D,54.7087,14.1368,54.6893,14.1093,38G4,26,V,24078,1,1,R,2.2,,,2793,150,,,-9,,50,-9,,-9,,228,3,-9,,-9,,-9,164,7,,-9,10.2,10.2,7.48,7.96,,,20,,,,,,26,27,20220602
HH,BITS,4,DE,06SL,TVS,,,,24280,54,2021,11,22,815,9,30,D,54.6994,12.241,54.6882,12.2017,38G2,20,V,24280,1,1,R,2.2,,,2824,100,,,-9,,38,-9,,-9,,236,3.1,-9,,-9,,-9,329,4,,-9,9.3,10.5,11.9,17.26,,,20,,,,,,20,21,20220602
HH,BITS,4,DE,06SL,TVS,,,,24162,33,2021,11,13,832,10,30,D,54.6912,14.711,54.7161,14.719,38G4,53,V,24162,1,1,R,1.4,,,2816,250,,,-9,,72,-9,,-9,,19,3,-9,,-9,,-9,159,7,,-9,10.3,9.8,7.36,10.14,,,20,,,,,,53,54,20220602
HH,BITS,4,DE,06SL,TVS,,,,24016,23,2021,11,10,1014,8,30,D,54.6862,12.9747,54.682,13.0168,38G2,19,V,24016,1,1,R,2.2,,,2758,100,,,-9,,41,-9,,-9,,98,3,-9,,-9,,-9,216,8,,-9,10.6,10.9,8.52,9.52,,,20,,,,,,19,20,20220602
HH,BITS,4,DE,06SL,TVS,,,,22077,8,2021,11,6,837,9,30,D,54.686,10.31,54.69,10.3517,38G0,24,V,22077,1,1,R,1.4,,,2727,125,,,-9,,49,-9,,-9,,80,2.9,-9,,-9,,-9,229,12,,-9,11.1,11.9,18.4,23.33,,,20,,,,,,24,25,20220602
HH,BITS,4,DE,06SL,TVS,,,,24286,38,2021,11,14,1017,10,30,D,54.6816,14.6183,54.6946,14.6557,38G4,49,V,24286,1,1,R,1.7,,,2809,225,,,-9,,67,-9,,-9,,62,3,-9,,-9,,-9,81,5,,-9,10.3,9.1,7.44,10.55,,,20,,,,,,49,51,20220602
HH,BITS,4,DE,06SL,TVS,,,,24080,39,2021,11,14,1250,9,30,D,54.6795,14.435,54.6932,14.4702,38G4,29,V,24080,1,1,R,1.7,,,2727,175,,,-9,,46,-9,,-9,,241,2.9,-9,,-9,,-9,71,13,,-9,10.1,10.3,7.37,8.08,,,20,,,,,,29,31,20220602
HH,BITS,4,DE,06SL,TVS,,,,24006,20,2021,11,9,1149,8,30,D,54.637,12.6747,54.65,12.7083,38G2,19,V,24006,1,1,R,2.1,,,2615,100,,,-9,,39,-9,,-9,,61,2.8,-9,,-9,,-9,208,10,,-9,10.5,11,10.95,12.87,,,20,,,,,,19,19,20220602
HH,BITS,4,DE,06SL,TVS,,,,24007,22,2021,11,10,756,8,30,D,54.6278,12.9607,54.6235,12.9188,38G2,16,V,24007,1,1,R,2,,,2743,100,,,-9,,40,-9,,-9,,261,3,-9,,-9,,-9,221,9,,-9,10.5,10.9,8.49,11.07,,,20,,,,,,16,17,20220602
HH,BITS,4,DE,06SL,TVS,,,,24031,31,2021,11,12,1208,9,30,D,54.6243,13.7715,54.605,13.799,38G3,24,V,24031,1,1,R,1.7,,,2790,150,,,-9,,53,-9,,-9,,151,3,-9,,-9,,-9,178,5,,-9,10.2,12.1,7.55,13.31,,,20,,,,,,24,28,20220602
HH,BITS,4,DE,06SL,TVS,,,,24041,32,2021,11,13,605,9,30,D,54.6155,14.4022,54.6279,14.3618,38G4,30,V,24041,1,1,R,2,,,2947,150,,,-9,,51,-9,,-9,,297,3.2,-9,,-9,,-9,171,6,,-9,10.5,8.9,7.63,9.91,,,20,,,,,,30,32,20220602
HH,BITS,4,DE,06SL,TVS,,,,24150,37,2021,11,14,823,10,30,D,54.6109,14.7737,54.6351,14.7677,38G4,47,V,24150,1,1,R,1.3,,,2719,235,,,-9,,63,-9,,-9,,342,2.9,-9,,-9,,-9,90,7,,-9,10.6,9.5,7.59,11.72,,,20,,,,,,47,49,20220602
HH,BITS,4,DK,26HF,TVS,,S,,540,2,2021,10,18,1049,9,30,D,57.6477,10.9657,57.6682,10.9975,44G0,28,V,541,1,1,R,1.8,,,2969,140,,,-9,,55.4,-9,,-9,,,3,-9,,-9,,-9,90,5,,-9,-9,-9,-9,-9,,,,,,,,,,,20220602
HH,BITS,4,DK,26HF,TVS,,S,,544,4,2021,10,19,651,9,31,N,57.5373,11.0155,57.5463,11.0598,44G1,36,V,545,1,1,R,1.6,,,2830,160,,,-9,,60.5,-9,,-9,,,3,-9,,-9,,-9,180,9,,-9,-9,-9,-9,-9,,,,,,,,,,,20220602
HH,BITS,4,DK,26HF,TVS,,S,,538,1,2021,10,18,739,9,30,D,57.4989,10.7228,57.4867,10.7625,43G0,30,V,539,1,1,R,1.8,,,2730,140,,,-9,,54.5,-9,,-9,,,3,-9,,-9,,-9,125,7,,-9,-9,-9,-9,-9,,,,,,,,,,,20220602
HH,BITS,4,DK,26HF,TVS,,S,,547,5,2021,10,19,829,9,30,D,57.4954,11.1012,57.4878,11.0563,43G1,34,V,546,1,1,R,1.9,,,2815,150,,,-9,,57.8,-9,,-9,,,3,-9,,-9,,-9,200,7,,-9,-9,-9,-9,-9,,,,,,,,,,,20220602
HH,BITS,4,DK,26HF,TVS,,S,,669,66,2021,11,6,1427,11,30,D,57.2588,11.638,57.2835,11.6369,43G1,64,V,670,1,1,R,1.7,,,2752,230,,,-9,,64.3,-9,,-9,,,3,-9,,-9,,-9,255,10,,-9,-9,-9,-9,-9,,,,,,,,,,,20220602
HH,BITS,4,DK,26D4,TVL,,S,T,116,27,2021,11,8,845,9,29,D,54.4324,15.1795,54.4333,15.1356,37G5,32,V,115,1,1,R,6.3,,,2837,230,,,4.4,520,66,25,213,-9,,271,3,2.9,290,0.2,259,0.1,339,7,,-9,11.1,11.1,7.56,7.57,,,20,,,,,,,,20220602
HH,BITS,4,SE,77SE,TVL,75,S,T,245,22,2021,11,26,716,11,30,D,58.4559,19.3976,58.4318,19.3876,45G9,71,V,987,1,1,C,7.5,,,2741,310,,,4.4,720,67,26,213,-9,488,192,2.9,3.4,,-9,,-9,40,6,,-9,8.3,-9,-9,-9,,,,,,,,,,,20220602
HH,BITS,4,SE,77SE,TVL,75,S,T,246,23,2021,11,26,938,10,26,D,58.3017,19.1791,58.2808,19.1824,45G9,55,V,,1,1,C,7.6,,,2408,250,,,4.4,720,64,25,213,-9,488,175,3,3.3,,-9,,-9,40,6,,-9,7.9,-9,-9,-9,,,,,,,,,,,20220602
HH,BITS,4,SE,77SE,TVL,75,S,T,249,26,2021,11,27,1217,12,30,D,58.0363,19.5054,58.0504,19.4665,45G9,91,N,991,1,1,C,-9,,,2778,,,,4.4,720,-9,-9,213,-9,488,321,3,2.8,,-9,,-9,80,10,,-9,7.8,-9,-9,-9,,,,,,,,,,,20220602
